effective_start,effective_end,announced_at,ticker,source
2005-11-18,2008-02-18,,PG,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2005-11-18,2008-02-18,,T,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2005-11-18,2008-02-18,,UTX,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2005-11-18,2008-02-18,,VZ,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2005-11-18,2008-02-18,,WMT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2005-11-18,2008-02-18,,XOM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,AA,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,AIG,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,AXP,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,BA,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,BAC,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,C,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,CAT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,CVX,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,DD,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,DIS,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,GE,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,GM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,HD,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,HPQ,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,IBM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,INTC,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,JNJ,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,JPM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,KO,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,MCD,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,MMM,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,MRK,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,MSFT,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
2008-02-19,2008-09-21,,PFE,"S&P Dow Jones Indices press releases (press.spglobal.com/spdji) and contemporaneous financial press (CNBC, Reuters, Bloomberg, Yahoo Finance, PR Newswire) for each change's effective date; Wikipedia's 'Historical components of the Dow Jones Industrial Average' as a completeness cross-check. Fetchability verified directly against engine.data.get_bars(), not assumed."
